date,UBS_x,UBS Financial Services Inc.,UBS Investment Bank,UBS Global Wealth Management,UBS Asset Management,Open,High,Low,Close,Volume,Dividends,Stock Splits,UBS_y,Union Bank of Switzerland,UBS tax evasion controversies,Banking in Switzerland,dow_open,dow_high,dow_low,dow_close,dow_vol,nas_open,nas_high,nas_low,nas_close,nas_vol,Wiki_total,Google_total,Stock_total,Nas_total,Dow_total,Wiki_Moment_1,Wiki_Moment_2,Wiki_Moment_1_s,Wiki_Moment_2_s,Wiki_MAvg,Wiki_MAvg_s,Wiki_Disparity,Wiki_Disparity_s,Wiki_ROC,Wiki_ROC_s,Wiki_Rocp,Wiki_EMA,Wiki_diff,Wiki_gain,Wiki_loss,Wiki_avg_gain,Wiki_avg_loss,Wiki_rs,Wiki_RSI,Wiki_Move,Wiki_MAvg_Move,Wiki_MAvg_s_Move,Wiki_EMA_Move,Wiki_Disparity_Move,Wiki_Disparity_s_Move,Wiki_RSI_Move,Google_Moment_1,Google_Moment_2,Google_Moment_1_s,Google_Moment_2_s,Google_MAvg,Google_MAvg_s,Google_Disparity,Google_Disparity_s,Google_ROC,Google_ROC_s,Google_Rocp,Google_EMA,Google_diff,Google_gain,Google_loss,Google_avg_gain,Google_avg_loss,Google_rs,Google_RSI,Google_Move,Google_MAvg_Move,Google_MAvg_s_Move,Google_EMA_Move,Google_Disparity_Move,Google_Disparity_s_Move,Google_RSI_Move,Stock_Moment_1,Stock_Moment_2,Stock_Moment_1_s,Stock_Moment_2_s,Stock_MAvg,Stock_MAvg_s,Stock_Disparity,Stock_Disparity_s,Stock_ROC,Stock_ROC_s,Stock_Rocp,Stock_EMA,Stock_diff,Stock_gain,Stock_loss,Stock_avg_gain,Stock_avg_loss,Stock_rs,Stock_RSI,Stock_Move,Stock_MAvg_Move,Stock_MAvg_s_Move,Stock_EMA_Move,Stock_Disparity_Move,Stock_Disparity_s_Move,Stock_RSI_Move,Nas_Moment_1,Nas_Moment_2,Nas_Moment_1_s,Nas_Moment_2_s,Nas_MAvg,Nas_MAvg_s,Nas_Disparity,Nas_Disparity_s,Nas_ROC,Nas_ROC_s,Nas_Rocp,Nas_EMA,Nas_diff,Nas_gain,Nas_loss,Nas_avg_gain,Nas_avg_loss,Nas_rs,Nas_RSI,Nas_Move,Nas_MAvg_Move,Nas_MAvg_s_Move,Nas_EMA_Move,Nas_Disparity_Move,Nas_Disparity_s_Move,Nas_RSI_Move,Dow_Moment_1,Dow_Moment_2,Dow_Moment_1_s,Dow_Moment_2_s,Dow_MAvg,Dow_MAvg_s,Dow_Disparity,Dow_Disparity_s,Dow_ROC,Dow_ROC_s,Dow_Rocp,Dow_EMA,Dow_diff,Dow_gain,Dow_loss,Dow_avg_gain,Dow_avg_loss,Dow_rs,Dow_RSI,Dow_Move,Dow_MAvg_Move,Dow_MAvg_s_Move,Dow_EMA_Move,Dow_Disparity_Move,Dow_Disparity_s_Move,Dow_RSI_Move,target_1,target_2,target_3,target_4,target_5
2021-11-08,3.375,0.0,0.0,0.0,0.0,17.802716358689572,17.909727820275084,17.78326124746187,17.79298973083496,1803800.0,0.0,0.0,2729.0,105.0,32.0,332.0,,,,,,,,,,,472.375,2729.0,17.79298973083496,,,100.15902464882056,75.0,119.56338325247839,7729.166666666669,411.7916666666669,472.37500000000045,114.7121319437417,99.9999999999999,0.1590246488205672,19.563383252478385,629.8333333333333,437.4472222222223,102.375,102.38,0.0,29.812857142857148,-26.743571428571432,-1.114767233781149,971.328834070282,1,0,1,1,1,1,1,182.4655244463017,123337.5,209.43975441289334,142600.0,1726.0,2729.0,158.11123986095018,100.0,82.46552444630171,109.43975441289334,2.2126279517583867,1825.2166666666667,1521.0,1521.0,0.0,152.28571428571428,-62.5,-2.4365714285714284,169.61018297533812,1,1,1,1,1,1,1,98.75810399366503,-22.3749160766598,98.38623245732315,-29.184722900390625,17.789745966593426,17.792989730834964,100.01823389860442,99.99999999999997,-1.241896006334964,-1.613767542676849,-79.5220400821774,17.896757125854492,-0.058368682861328125,0.0,-0.06,0.10357142857142856,-0.032857142857142856,-3.152173913043478,146.46464646464648,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
2021-11-09,9.125,0.0,2.458333333333333,0.0,0.0,17.87081538004806,17.914592626580333,17.778395717636354,17.85135841369629,2355200.0,0.0,0.0,1385.0,78.0,31.0,354.0,,,,,,,,,,,472.125,1387.4583333333333,17.85135841369629,,,100.40762073548959,191.66666666666856,120.13358778625954,7912.5,438.1666666666669,472.2500000000002,107.75009509319126,99.9735309687665,0.407620735489592,20.13358778625954,246.3260869565193,431.90277777777794,-0.25,0.0,-0.25,25.06857142857143,-26.761428571428574,-0.9367426466663108,-1480.8438818565403,0,1,0,0,0,0,0,85.69847642577723,-23154.166666666675,111.80163846360462,14645.833333333325,1774.8194444444443,2058.2291666666665,78.17461870143285,67.4102940432208,-14.301523574222777,11.801638463604613,-5.992262011876909,1613.1527777777778,-1341.5416666666667,0.0,-1341.54,146.35714285714286,-158.3242857142857,-0.924413725897119,-1222.991524412082,0,1,0,0,0,0,0,98.81529377407628,-21.40216827392578,100.7135088578467,12.646865844726562,17.831902186075848,17.822174072265625,100.10910909793816,100.16375298160779,-1.1847062259237273,0.7135088578467089,-83.40911156859076,17.810283448961048,0.058368682861328125,0.06,0.0,0.09714285714285716,-0.032857142857142856,-2.9565217391304355,151.1111111111111,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-10,10.208333333333334,0.0,0.0,0.0,0.0,17.773531986164766,17.812444062435517,17.588694521203102,17.59842300415039,1545600.0,0.0,0.0,1319.0,80.0,14.0,263.0,,,,,,,,,,,367.2083333333333,1319.0,17.59842300415039,,,92.9445264712086,-2787.5,99.24549549549549,-279.16666666666856,437.2361111111113,437.23611111111126,83.98399034338168,83.98399034338169,-7.055473528791395,-0.7545045045045097,-13.173393124065768,414.513888888889,-104.91666666666669,0.0,-104.92,25.06857142857143,-31.779285714285713,-0.788833696702704,-373.56040447046314,0,0,0,0,0,0,1,101.2279355333845,1600.0,109.18874172185431,11100.0,1811.8194444444443,1811.8194444444443,72.79974856459513,72.79974856459513,1.2279355333844972,9.188741721854305,82.4375,1622.8796296296296,-68.45833333333326,0.0,-68.46,146.35714285714286,-151.71428571428572,-0.9646892655367232,-2732.000000000002,0,1,0,1,0,1,0,97.31037688219884,-48.641395568847656,98.58310273266467,-25.293540954589844,17.74759038289388,17.74759038289388,99.15950630183991,99.15950630183991,-2.6896231178011707,-1.416897267335331,-36.17993028025143,17.754075792100696,-0.25293540954589844,0.0,-0.25,0.09714285714285716,-0.049999999999999996,-1.9428571428571433,206.060606060606,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0
2021-11-12,8.208333333333334,0.0,0.0,0.0,0.0,17.51086941058608,17.67624991812902,17.496277613176506,17.608152389526367,1349400.0,0.0,0.0,1306.0,101.0,28.0,309.0,,,,,,,,,,,446.2083333333333,1306.0,17.608152389526367,,,113.539016115352,5320.833333333331,94.46061568316134,-2616.666666666669,439.47916666666686,406.70833333333354,101.53116852334672,109.71211965987084,13.539016115351988,-5.539384316838674,8.386061080657795,440.22685185185196,79.0,79.0,0.0,30.711428571428574,-28.139285714285716,-1.0914075390277953,1194.0016662038336,1,1,0,1,1,1,1,105.23771152296536,6500.0,47.85635764016123,-142300.0,1685.3645833333333,1312.5,77.49065175067214,99.5047619047619,5.237711522965351,-52.14364235983877,20.092307692307692,1643.2129629629628,-13.0,0.0,-13.0,146.35714285714286,-151.0,-0.9692526017029328,-3152.307692307691,0,0,0,1,1,1,0,99.34139299406313,-11.673736572265625,98.96117884568734,-18.483734130859375,17.712730884552002,17.60328769683838,99.4095857058561,100.02763513709351,-0.658607005936868,-1.0388211543126655,-150.83561531926017,17.701111051771374,0.009729385375976562,0.01,0.0,0.08071428571428572,-0.049999999999999996,-1.6142857142857145,262.79069767441854,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,0
2021-11-15,5.166666666666667,0.0,0.0,0.0,0.0,17.637335545293293,17.66943972541736,17.506005660839406,17.520597457885742,865300.0,0.0,0.0,1387.0,111.0,32.0,683.0,,,,,,,,,,,831.1666666666667,1387.0,17.520597457885742,,,224.63963963963965,46116.66666666667,176.04800988438797,35904.16666666667,638.6875000000003,831.1666666666672,130.1366735166519,99.99999999999994,124.63963963963967,76.04800988438798,1.802312974340441,570.0416666666667,384.9583333333334,384.96,0.0,53.84285714285714,-28.139285714285716,-1.9134407919786773,209.47617062665,1,1,1,1,1,0,0,114.81788079470199,17900.0,99.9669659749542,-45.833333333325754,1346.5,1387.0,103.00779799480134,100.0,14.817880794701988,-0.033034025045791705,7.748603351955308,1585.9097222222222,81.0,81.0,0.0,143.85714285714286,-151.0,-0.9526963103122044,-2014.0000000000005,1,0,1,0,1,1,1,98.14713845218202,-33.07609558105469,98.14713845218202,-33.07609558105469,17.564374923706055,17.520597457885746,99.75075989888357,99.99999999999997,-1.8528615478179724,-1.8528615478179724,-52.970573310113366,17.648686408996582,-0.087554931640625,0.0,-0.09,0.07357142857142858,-0.056428571428571425,-1.3037974683544307,429.16666666666634,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
2021-11-16,2.0416666666666665,0.0,0.0,0.0,0.0,17.588694984793218,17.608151951200625,17.510868974682037,17.520597457885742,804900.0,0.0,0.0,1493.0,86.0,31.0,270.0,,,,,,,,,,,389.0416666666667,1493.0,17.520597457885742,,,82.35864867248833,-8333.333333333332,105.94576194258482,2183.333333333337,555.4722222222225,610.104166666667,70.0380057008551,63.76643332764211,-17.641351327511686,5.945761942584828,-4.668500000000001,555.4722222222224,-442.12500000000006,0.0,-442.13,45.59857142857144,-59.720000000000006,-0.7635393742225626,-322.90338897319197,0,0,0,0,0,0,0,54.70868449981678,-123600.0,113.1918119787718,17400.0,1395.3333333333333,1440.0,106.99952221691353,103.68055555555556,-45.29131550018322,13.191811978771797,-1.2079288025889967,1395.3333333333333,106.0,106.0,0.0,138.5,-151.0,-0.9172185430463576,-1108.0000000000002,1,1,1,0,1,1,1,98.46910341055744,-27.239227294921875,99.55776977149434,-7.782554626464844,17.549782435099285,17.520597457885742,99.83370177196514,100.0,-1.530896589442568,-0.4422302285056687,-64.3211984987256,17.549782435099285,0.0,0.0,0.0,0.06071428571428572,-0.056428571428571425,-1.0759493670886078,1416.6666666666636,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
2021-11-17,3.208333333333333,0.0,0.0,0.0,0.0,17.608152462770143,17.792989937973697,17.60328729326772,17.75407600402832,1444900.0,0.0,0.0,1438.0,104.0,33.0,292.0,,,,,,,,,,,432.2083333333333,1438.0,17.75407600402832,,,91.54531815373753,-3991.666666666669,96.86245214305724,-1400.0,550.8055555555558,550.8055555555558,78.46840486156636,78.46840486156636,-8.45468184626247,-3.1375478569427586,-10.827766179540703,514.3842592592595,43.16666666666663,43.17,0.0,48.682142857142864,-49.55357142857143,-0.9824144144144145,-5586.475409836081,1,0,0,0,1,1,0,103.64275203459563,5054.166666666674,110.10719754977029,13200.0,1439.3333333333333,1439.3333333333333,99.9073645206114,99.9073645206114,3.6427520345956395,10.10719754977029,28.45177246496286,1409.5555555555554,-55.0,0.0,-55.0,138.5,-153.78571428571428,-0.9006038086391083,-906.0747663551407,0,1,0,1,0,0,1,99.45504197824336,-9.728240966796875,100.82872757614678,14.592361450195312,17.59842363993327,17.59842363993327,100.88446765051077,100.88446765051077,-0.5449580217566509,0.8287275761467797,-182.50037251980237,17.617880291408962,0.23347854614257812,0.23,0.0,0.07142857142857142,-0.056428571428571425,-1.2658227848101267,476.1904761904761,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-18,4.791666666666667,0.0,0.0,0.0,0.0,17.559509742107405,17.588695192062442,17.442771653324186,17.4816837310791,1535600.0,0.0,0.0,1566.0,97.0,40.0,444.0,,,,,,,,,,,585.7916666666667,1566.0,17.4816837310791,,,159.52570066946558,21858.333333333343,70.47824343292561,-24537.5,559.5520833333336,469.0138888888891,104.6893906956829,124.89857561668983,59.525700669465586,-29.52175656707439,2.6799466260007616,562.4675925925927,153.58333333333343,153.58,0.0,57.488571428571426,-49.55357142857143,-1.1601297297297297,724.4936537942209,1,1,0,1,1,1,1,118.72630780894617,24700.0,112.90555155010816,17900.0,1471.0,1499.0,106.45819170632222,104.46964643095397,18.72630780894617,12.905551550108147,6.340080971659918,1481.5555555555554,128.0,128.0,0.0,147.64285714285714,-146.14285714285714,-1.0102639296187683,9842.857142857152,1,1,1,1,1,1,1,99.33664923815186,-11.673927307128906,99.77789726120825,-3.8913726806640625,17.569238662719727,17.585452397664387,99.50165779336581,99.40991756004487,-0.663350761848135,-0.2221027387917424,-149.7498080222204,17.55951033698188,-0.27239227294921875,0.0,-0.27,0.06142857142857143,-0.07571428571428572,-0.8113207547169811,-429.9999999999998,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-19,6.708333333333333,0.0,0.0,0.0,0.0,17.092554561201677,17.131468496490506,16.94663101490569,17.014728546142578,1662600.0,0.0,0.0,1567.0,111.0,37.0,307.0,,,,,,,,,,,461.7083333333333,1567.0,17.014728546142578,,,103.47371369875806,1550.0,118.67837635214735,7266.666666666662,539.9833333333335,493.23611111111126,85.50418222784651,93.60797454453295,3.473713698758054,18.67837635214736,29.78763440860215,526.9375000000002,-124.08333333333343,0.0,-124.08,57.488571428571426,-55.21428571428572,-1.0411901681759377,2527.7638190954904,0,0,1,0,0,0,1,119.98468606431854,26100.0,104.95646349631613,7400.0,1490.2,1523.6666666666667,105.15367064823513,102.84401662655873,19.98468606431853,4.956463496316142,6.003831417624521,1503.0,1.0,1.0,0.0,147.71428571428572,-134.92857142857142,-1.0947591318157757,1155.307262569831,1,1,1,1,0,0,0,96.62983469102205,-59.342384338378906,97.1127188273167,-50.586891174316406,17.458336639404298,17.416829427083332,97.45904720235217,97.69130838293975,-3.3701653089779473,-2.8872811726833008,-28.672134993973486,17.38440195719401,-0.46695518493652344,0.0,-0.47,0.06142857142857143,-0.10714285714285714,-0.5733333333333334,-134.37500000000003,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1
2021-11-22,9.25,0.0,0.0,0.0,0.0,17.034183706550895,17.21902116852544,16.98554129260056,16.995269775390625,1749800.0,0.0,0.0,2094.0,119.0,51.0,388.0,,,,,,,,,,,567.25,2094.0,16.995269775390625,,,68.24744335271706,-26391.666666666675,131.2445772679071,13504.166666666668,538.2500000000003,567.2500000000005,105.38783093358097,99.99999999999993,-31.752556647282944,31.24457726790707,-2.149352699715819,549.0722222222223,105.54166666666669,105.54,0.0,62.045,-55.21428571428572,-1.1237128072445017,908.3237477778953,1,0,1,1,1,1,0,150.97332372025954,70700.0,145.61891515994435,65600.0,1742.3333333333333,2094.0,120.18366175626556,100.0,50.97332372025956,45.618915159944365,2.961810466760962,1691.4666666666667,527.0,527.0,0.0,177.67000000000002,-134.92857142857142,-1.3167707781895186,415.68568468197435,1,1,1,1,1,0,0,97.00165657159896,-52.53276824951172,95.72601678360775,-75.88062286376953,17.163894017537434,16.99526977539063,99.01756418459287,99.99999999999997,-2.998343428401042,-4.273983216392256,-32.35174985386115,17.303981018066406,-0.019458770751953125,0.0,-0.02,0.03571428571428571,-0.10857142857142855,-0.32894736842105265,-49.019607843137265,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1
2021-11-23,10.75,0.0,0.0,0.0,0.0,16.96608751722423,17.116874373536437,16.961222347687283,17.092554092407227,2103300.0,0.0,0.0,1469.0,106.0,32.0,390.0,,,,,,,,,,,538.75,1469.0,17.092554092407227,,,138.48131091356964,14970.833333333332,91.96955686748701,-4704.166666666674,522.5694444444447,553.0000000000002,103.09634551495013,97.42314647377934,38.48131091356966,-8.030443132512993,3.5986640690231004,538.4166666666669,-28.5,0.0,-28.5,62.045,-57.14857142857143,-1.0856789321067892,1267.1480671043046,0,0,0,0,0,0,1,98.39249832551909,-2400.0,93.80587484035759,-9700.0,1710.0,1781.5,85.90643274853801,82.45860230143138,-1.6075016744809107,-6.194125159642401,-61.20833333333333,1651.2222222222222,-625.0,0.0,-625.0,168.85714285714286,-179.57142857142858,-0.9403341288782816,-1575.9999999999995,0,0,0,0,0,0,0,97.55691341857832,-42.80433654785156,97.77407231100929,-38.9129638671875,17.034184137980144,17.043911933898926,100.34266363422088,100.28539315796132,-2.443086581421686,-2.225927688990716,-39.93182810647987,17.14011404249403,0.09728431701660156,0.1,0.0,0.03928571428571429,-0.10857142857142855,-0.361842105263158,-56.70103092783506,1,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,0
2021-11-24,13.875,0.0,0.0,0.0,0.0,17.043912964623246,17.253070715327805,17.043912964623246,17.189836502075195,1613800.0,0.0,0.0,1519.0,123.0,22.0,366.0,,,,,,,,,,,524.875,1519.0,17.189836502075195,,,121.44027764388316,9266.666666666668,113.68107571518817,6316.666666666669,543.6250000000003,543.6250000000001,96.55093124856283,96.55093124856286,21.440277643883164,13.681075715188165,5.66411870503597,523.3379629629632,-13.875,0.0,-13.88,62.045,-52.77428571428572,-1.175667262194792,669.2580322058708,0,1,0,0,0,0,0,105.63282336578581,8100.0,96.93682195277601,-4800.0,1694.0,1694.0,89.6694214876033,89.6694214876033,5.632823365785813,-3.063178047223995,18.75308641975309,1646.3333333333333,50.0,50.0,0.0,172.42857142857142,-157.0,-1.0982711555959963,1117.592592592593,1,0,0,0,1,1,1,96.821915700794,-56.4239501953125,101.02915515494556,17.51079559326172,17.092553456624348,17.092553456624348,100.56915454848641,100.56915454848641,-3.1780842992060054,1.029155154945543,-30.4654963762237,17.08606825934516,0.09728240966796875,0.1,0.0,0.045,-0.10857142857142855,-0.4144736842105264,-70.7865168539326,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-26,0.0,0.0,0.0,0.0,0.0,16.596412658691406,16.611006311866838,16.431032148345214,16.596412658691406,1317900.0,0.0,0.0,1222.0,94.0,27.0,302.0,,,,,,,,,,,423.0,1222.0,16.596412658691406,,,72.20997225976242,-16279.166666666675,74.5702952842662,-14425.0,513.4687500000002,473.9375000000002,82.38086543728315,89.252274825267,-27.790027740237576,-25.429704715733802,-2.5984131046838996,503.4166666666669,-101.875,0.0,-101.88,62.045,-59.90285714285715,-1.0357602785462177,2896.3987995998687,0,0,0,0,0,0,1,78.03320561941251,-34400.0,58.357211079274116,-87200.0,1576.0,1370.5,77.53807106598984,89.16453848960234,-21.966794380587483,-41.642788920725884,-3.5523255813953494,1536.6666666666667,-297.0,0.0,-297.0,172.42857142857142,-173.78571428571428,-0.9921907110563091,-12705.263157894717,0,0,0,0,0,0,0,94.93600796121342,-88.52710723876953,97.6531286530281,-39.885711669921875,16.968518257141113,16.8931245803833,97.80708254656763,98.24359359761992,-5.063992038786584,-2.3468713469719034,-18.747266432109484,16.927173190646702,-0.5934238433837891,0.0,-0.59,0.045,-0.125,-0.36,-56.25,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
2021-11-29,3.7916666666666665,0.0,0.0,0.0,0.0,16.67423720023135,16.761791689481438,16.542905466356213,16.6839656829834,1629700.0,0.0,0.0,1329.0,92.0,36.0,339.0,,,,,,,,,,,470.7916666666667,1329.0,16.6839656829834,,,101.96733146827906,908.3333333333371,87.38592420726991,-6795.833333333331,446.8958333333338,470.79166666666714,105.34707006666343,99.9999999999999,1.9673314682790446,-12.61407579273008,51.83027522935758,499.2430555555557,47.791666666666686,47.79,0.0,65.45857142857143,-58.260000000000005,-1.1235594134667255,909.3272474697362,1,0,0,0,1,1,0,84.81174218251437,-23800.0,90.46970728386657,-14000.0,1275.5,1329.0,104.19443355546845,100.0,-15.188257817485642,-9.530292716133424,-5.584033613445378,1493.6666666666667,107.0,107.0,0.0,180.07142857142858,-171.42857142857142,-1.0504166666666668,2083.4710743801606,1,0,0,0,1,1,1,98.05602033401722,-33.07628631591797,97.60955321706234,-40.85884094238281,16.640189170837402,16.683965682983402,100.26307701010224,99.99999999999997,-1.9439796659827826,-2.3904467829376617,-50.440867283683644,16.873667399088543,0.08755302429199219,0.09,0.0,0.04214285714285715,-0.125,-0.3371428571428572,-50.86206896551724,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
2021-11-30,6.125,0.0,0.0,0.0,0.0,16.810434341430664,16.8639382140475,16.591548115204017,16.810434341430664,3503900.0,0.0,0.0,1446.0,82.0,28.0,384.0,,,,,,,,,,,500.125,1446.0,16.810434341430664,,,88.1665932128691,-6712.5,95.2845915694213,-2475.0,464.6388888888892,485.4583333333336,107.63735278292575,103.0211998970045,-11.833406787130894,-4.715408430578709,-7.450651769087522,464.6388888888892,29.333333333333314,29.33,0.0,60.24071428571428,-58.260000000000005,-1.0339978421852776,3041.3631446087484,1,1,1,0,1,1,1,69.05444126074498,-64800.0,95.19420671494404,-7300.0,1332.3333333333333,1387.5,108.5313985489117,104.21621621621622,-30.945558739255013,-4.805793285055958,-2.2314814814814814,1332.3333333333333,117.0,117.0,0.0,79.78571428571429,-171.42857142857142,-0.46541666666666676,-87.06157443491821,1,1,1,0,1,1,0,98.9124301267191,-18.483543395996094,97.79286928878741,-37.940216064453125,16.696937561035156,16.74720001220703,100.67974609104589,100.3775815012512,-1.0875698732808883,-2.2071307112125758,-90.94811520323609,16.696937561035156,0.12646865844726562,0.13,0.0,0.05142857142857143,-0.1207142857142857,-0.4260355029585799,-74.22680412371133,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0
2021-12-01,3.75,0.0,0.0,0.0,0.0,17.092554421774242,17.150923468712794,16.71315283339582,16.722881317138672,2842500.0,0.0,0.0,1554.0,92.0,26.0,331.0,,,,,,,,,,,452.75,1554.0,16.722881317138672,,,84.03712296983758,-8600.0,107.03309692671394,2975.0,474.5555555555559,474.5555555555557,95.40505736361501,95.40505736361504,-15.962877030162412,7.033096926713949,-5.2645348837209305,460.67592592592615,-47.375,0.0,-47.38,60.2407142857143,-61.626428571428576,-0.9775142853831266,-4347.268041237138,0,1,0,0,0,0,0,105.78624914908102,8500.0,127.16857610474632,33200.0,1443.0,1443.0,107.6923076923077,107.6923076923077,5.786249149081008,27.168576104746318,18.282352941176473,1406.2222222222222,108.0,108.0,0.0,87.5,-75.60428571428572,-1.1573417984619163,735.5590248588929,1,1,1,1,0,1,1,97.83722916265177,-36.96727752685547,100.76202406536953,12.646865844726562,16.739093780517578,16.739093780517578,99.90314611058709,99.90314611058709,-2.1627708373482286,0.7620240653695425,-45.23698372159017,16.705585479736328,-0.08755302429199219,0.0,-0.09,0.04714285714285714,-0.12714285714285714,-0.37078651685393255,-58.928571428571445,0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,1,0
2021-12-02,6.25,0.0,0.0,0.0,0.0,16.917444184025296,17.326031193649843,16.90285238724105,17.248205184936523,2574200.0,0.0,0.0,1494.0,95.0,29.0,312.0,,,,,,,,,,,442.25,1494.0,17.248205184936523,,,84.25815670397714,-8262.5,93.93751659438888,-2854.166666666669,466.4791666666669,465.0416666666668,94.80594881872176,95.09900546546007,-15.74184329602286,-6.06248340561112,-5.35249621785174,463.78703703703724,-10.5,0.0,-10.5,60.2407142857143,-54.88214285714286,-1.0976377952755907,1124.1935483870952,0,0,0,1,0,0,1,98.35418038183015,-2500.0,112.41534988713317,16500.0,1455.75,1498.0,102.6275115919629,99.73297730307075,-1.6458196181698488,12.415349887133182,-59.760000000000005,1460.0,-60.0,0.0,-60.0,87.5,-75.0,-1.1666666666666667,699.9999999999998,0,1,1,1,0,0,0,100.33955344982066,5.8368682861328125,103.3819267713348,56.4239501953125,16.866371631622314,16.927173614501953,102.2638748964734,101.89654562389279,0.33955344982066427,3.3819267713347916,295.50444415397686,16.90879758199056,0.5253238677978516,0.53,0.0,0.08499999999999999,-0.10928571428571429,-0.7777777777777777,-349.9999999999998,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,0
2021-12-03,14.416666666666666,0.0,0.0,0.0,0.0,17.267663453294414,17.267663453294414,16.941767597078325,17.0341854095459,1902900.0,0.0,0.0,1331.0,108.0,20.0,276.0,,,,,,,,,,,418.4166666666667,1331.0,17.0341854095459,,,98.91646966115051,-458.33333333333144,83.66241772890112,-8170.833333333331,456.8666666666669,437.80555555555566,91.58397781993284,95.57134699574898,-1.0835303388494832,-16.33758227109889,-91.29090909090948,450.4583333333335,-23.833333333333314,0.0,-23.83,54.59785714285715,-56.58428571428571,-0.9648943421949558,-2748.543689320401,0,0,0,0,0,1,0,108.91980360065467,10900.0,92.04702627939142,-11500.0,1430.8,1459.6666666666667,93.02488118535086,91.18520210093628,8.919803600654665,-7.952973720608575,12.211009174311926,1414.1666666666667,-163.0,0.0,-163.0,87.5,-85.71428571428571,-1.0208333333333335,4899.999999999966,0,0,0,0,0,0,1,102.63775527794697,43.77727508544922,101.33102490733259,22.375106811523438,16.899934387207033,17.0017573038737,100.79438783170953,100.19073384646428,2.6377552779469733,1.331024907332596,38.91102261686396,16.922309557596844,-0.214019775390625,0.0,-0.21,0.08428571428571428,-0.12428571428571429,-0.6781609195402298,-210.71428571428567,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,1
